status_id,created_at,sentiment
x971109133549125632,2018-03-06T19:43:54Z,-0.578975115783662
x971108208000552962,2018-03-06T19:40:13Z,-0.4532866343273474
x971104454966763520,2018-03-06T19:25:18Z,-0.7209191028950123
x971103361662582784,2018-03-06T19:20:58Z,-0.578975115783662
x971101930054389761,2018-03-06T19:15:16Z,-1.3611849627315087
x971100659528298496,2018-03-06T19:10:14Z,0.5874660022194708
x971100441701384192,2018-03-06T19:09:22Z,-0.04636941050839982
x971100334545305600,2018-03-06T19:08:56Z,0.2619773377180066
x971099208605360130,2018-03-06T19:04:28Z,0.2619773377180066
x971098739006873600,2018-03-06T19:02:36Z,1.2864744686097893
x971098675144417280,2018-03-06T19:02:20Z,-0.2498280224178736
x971098332637560832,2018-03-06T19:00:59Z,1.40850452120178
x971097768197574657,2018-03-06T18:58:44Z,-0.3293709741110776
x971097633656791040,2018-03-06T18:58:12Z,1.2910193080941357
x971097089848483840,2018-03-06T18:56:02Z,0.9863309887320537
x971096285468966912,2018-03-06T18:52:51Z,-1.849417959483705
x971095377565843459,2018-03-06T18:49:14Z,1.6057965034291684
x971095115417686018,2018-03-06T18:48:12Z,-0.259653080964283
x971094598570446848,2018-03-06T18:46:09Z,-0.578975115783662
x971093739354710017,2018-03-06T18:42:44Z,-0.578975115783662
x971092141760954368,2018-03-06T18:36:23Z,-0.4532866343273474
x971091779805175808,2018-03-06T18:34:56Z,-0.4532866343273474
x971091698209181697,2018-03-06T18:34:37Z,-0.4532866343273474
x971090648924409856,2018-03-06T18:30:27Z,-0.578975115783662
x971090553227001856,2018-03-06T18:30:04Z,1.1209581181147552
x971090072635355136,2018-03-06T18:28:09Z,0.3207199442718285
x971089800680869890,2018-03-06T18:27:05Z,0.1200333506066565
x971089447839260672,2018-03-06T18:25:40Z,-0.578975115783662
x971088969575292928,2018-03-06T18:23:46Z,-0.004768720229635741
x971088436663742465,2018-03-06T18:21:39Z,-0.578975115783662
x971088415734358019,2018-03-06T18:21:34Z,-0.578975115783662
x971088280123998208,2018-03-06T18:21:02Z,-0.578975115783662
x971088191364136960,2018-03-06T18:20:41Z,-0.578975115783662
x971088121759784966,2018-03-06T18:20:24Z,0.45372528345679153
x971087523949764608,2018-03-06T18:18:02Z,-0.5165740803655159
x971086729225605120,2018-03-06T18:14:52Z,-0.2498280224178736
x971086718400114689,2018-03-06T18:14:50Z,4.135706904236282
x971085288159305728,2018-03-06T18:09:09Z,0.5874660022194708
x971084460329349121,2018-03-06T18:05:51Z,0.5874660022194708
x971084361058500608,2018-03-06T18:05:28Z,0.5874660022194708
x971084087623643139,2018-03-06T18:04:23Z,0.45372528345679153
x971083669841629184,2018-03-06T18:02:43Z,-0.578975115783662
x971083487523590145,2018-03-06T18:01:59Z,0.9790141310034052
x971083107712557062,2018-03-06T18:00:29Z,0.45372528345679153
x971083024082317319,2018-03-06T18:00:09Z,0.5874660022194708
x971082751402233857,2018-03-06T17:59:04Z,0.5874660022194708
x971082676764585984,2018-03-06T17:58:46Z,0.02423489325841721
x971080868801413120,2018-03-06T17:51:35Z,0.057632315188510384
x971080744889192448,2018-03-06T17:51:06Z,-0.578975115783662
x971079627262320643,2018-03-06T17:46:39Z,-0.578975115783662
x971076355747016704,2018-03-06T17:33:39Z,-0.578975115783662
x971075937432256512,2018-03-06T17:31:59Z,-0.578975115783662
x971074123920273408,2018-03-06T17:24:47Z,0.4834642765225605
x971073840565620736,2018-03-06T17:23:39Z,-0.578975115783662
x971071186535895041,2018-03-06T17:13:07Z,-0.004768720229635741
x971070906612109312,2018-03-06T17:12:00Z,1.194334440125874
x971070830821216257,2018-03-06T17:11:42Z,0.1200333506066565
x971069246573772800,2018-03-06T17:05:24Z,0.5874660022194708
x971067908095803392,2018-03-06T17:00:05Z,-0.8457211737313045
x971067081587179520,2018-03-06T16:56:48Z,0.4834642765225605
x971066995536953344,2018-03-06T16:56:27Z,-0.578975115783662
x971065848147279872,2018-03-06T16:51:54Z,-0.2498280224178736
x971065529388724226,2018-03-06T16:50:38Z,-2.1161640174313474
x971064606063030274,2018-03-06T16:46:58Z,-0.5961170320587199
x971063411084730368,2018-03-06T16:42:13Z,0.620863424149564
x971063253852880897,2018-03-06T16:41:35Z,0.4834642765225605
x971061362939039746,2018-03-06T16:34:05Z,-0.578975115783662
x971060794363400192,2018-03-06T16:31:49Z,-0.578975115783662
x971059643773571074,2018-03-06T16:27:15Z,4.077850708302482
x971056206625165312,2018-03-06T16:13:35Z,0.5874660022194708
x971055095990407168,2018-03-06T16:09:10Z,0.9998144761427872
x971053688394539009,2018-03-06T16:03:35Z,-0.578975115783662
x971053581150416896,2018-03-06T16:03:09Z,0.5874660022194708
x971053497398554624,2018-03-06T16:02:49Z,0.5874660022194708
x971053474677862401,2018-03-06T16:02:44Z,-0.578975115783662
x971053261905113089,2018-03-06T16:01:53Z,0.5874660022194708
x971053098759262214,2018-03-06T16:01:14Z,0.5874660022194708
x971052971340550144,2018-03-06T16:00:44Z,0.9202715244495834
x971052505655332865,2018-03-06T15:58:53Z,-0.578975115783662
x971051205047869440,2018-03-06T15:53:43Z,0.4834642765225605
x971050863811850247,2018-03-06T15:52:21Z,-0.004768720229635741
x971050335316963328,2018-03-06T15:50:15Z,0.5874660022194708
x971050243964964864,2018-03-06T15:49:54Z,0.4834642765225605
x971049792183980037,2018-03-06T15:48:06Z,-0.578975115783662
x971047186053128192,2018-03-06T15:37:44Z,-0.578975115783662
x971046707676016640,2018-03-06T15:35:50Z,-0.578975115783662
x971045232140832768,2018-03-06T15:29:59Z,-0.2498280224178736
x971044618996535299,2018-03-06T15:27:32Z,0.5874660022194708
x971043930191089665,2018-03-06T15:24:48Z,0.5874660022194708
x971043843314454528,2018-03-06T15:24:28Z,1.3289615695085757
x971043240572080128,2018-03-06T15:22:04Z,-0.16296821299602124
x971042774681141248,2018-03-06T15:20:13Z,-0.07976683243849304
x971040351967481858,2018-03-06T15:10:35Z,1.6364219071149597
x971038894232932353,2018-03-06T15:04:48Z,-0.4749733900867518
x971038657292488705,2018-03-06T15:03:51Z,2.947579030473744
x971037094075424768,2018-03-06T14:57:38Z,-0.578975115783662
x971037092875849735,2018-03-06T14:57:38Z,-0.578975115783662
x971036946372972545,2018-03-06T14:57:03Z,-0.578975115783662
x971036873228537858,2018-03-06T14:56:46Z,-0.4125723546686057
x971036824457154560,2018-03-06T14:56:34Z,0.2873225223417352
x971036426174455809,2018-03-06T14:54:59Z,-0.2498280224178736
x971035658067341312,2018-03-06T14:51:56Z,0.7575271921988512
x971035157883912193,2018-03-06T14:49:57Z,-0.2498280224178736
x971032286798938114,2018-03-06T14:38:32Z,-0.2498280224178736
x971031917683531776,2018-03-06T14:37:04Z,-1.049179785640778
x971031318682316801,2018-03-06T14:34:41Z,0.4528388728367691
x971030809380573187,2018-03-06T14:32:40Z,-0.2498280224178736
x971030313731108864,2018-03-06T14:30:42Z,-0.2498280224178736
x971029423335108609,2018-03-06T14:27:10Z,-1.0084655059820367
x971028726929678336,2018-03-06T14:24:23Z,-0.2498280224178736
x971026110493454337,2018-03-06T14:14:00Z,-1.6414145080898848
x971024041195786240,2018-03-06T14:05:46Z,1.0622155115609333
x971023595911696384,2018-03-06T14:04:00Z,0.2619773377180066
x971022991554424834,2018-03-06T14:01:36Z,-0.578975115783662
x971021514500751361,2018-03-06T13:55:44Z,0.2619773377180066
x971021500529524737,2018-03-06T13:55:41Z,-1.4199275692853306
x971021081384452096,2018-03-06T13:54:01Z,0.2619773377180066
x971016442631012357,2018-03-06T13:35:35Z,-0.1865405763797051
x971013234911318017,2018-03-06T13:22:50Z,-0.2498280224178736
x971011747011276800,2018-03-06T13:16:55Z,-0.2498280224178736
x971011269393305600,2018-03-06T13:15:01Z,1.2665605340904296
x971005215913709568,2018-03-06T12:50:58Z,-0.3293709741110776
x971000936771485697,2018-03-06T12:33:58Z,0.11271649287800806
x970978677638000640,2018-03-06T11:05:31Z,-0.578975115783662
x970978622260391939,2018-03-06T11:05:18Z,-0.578975115783662
x970954213906886657,2018-03-06T09:28:18Z,-0.578975115783662
x970941811878326272,2018-03-06T08:39:01Z,-1.1531815113376884
x970934606118649856,2018-03-06T08:10:23Z,1.8652257036481623
x970919791254036481,2018-03-06T07:11:31Z,-0.10877044592654594
x970889644765310976,2018-03-06T05:11:44Z,-1.049179785640778
x970886835802198017,2018-03-06T05:00:34Z,-0.9831203213583078
x970881967616151552,2018-03-06T04:41:13Z,1.40850452120178
x970860278245081091,2018-03-06T03:15:02Z,-0.24616959355354942
x970842280818085888,2018-03-06T02:03:31Z,0.38677940855429876
x970842181069148161,2018-03-06T02:03:07Z,-1.5040153604628814
x970840247469780992,2018-03-06T01:55:26Z,-0.14948472558528764
x970840206629883910,2018-03-06T01:55:17Z,0.8208146382370197
x970838365544374272,2018-03-06T01:47:58Z,-0.07976683243849304
x970834466376597504,2018-03-06T01:32:28Z,-0.35837458759913043
x970829047050788864,2018-03-06T01:10:56Z,-0.038166142159729
x970824944023109632,2018-03-06T00:54:38Z,-0.24616959355354942
x970823791860436992,2018-03-06T00:50:03Z,-0.24616959355354942
x970822522517237760,2018-03-06T00:45:01Z,0.22403507630356667
x970821969410174977,2018-03-06T00:42:49Z,-1.1531815113376884
x970813508546891776,2018-03-06T00:09:11Z,0.16252045150544295
x970806900689375232,2018-03-05T23:42:56Z,0.733068418195145
x970802530090475521,2018-03-05T23:25:34Z,-0.04636941050839982
x970802487480475654,2018-03-05T23:25:24Z,-0.578975115783662
x970801658274942977,2018-03-05T23:22:06Z,-0.04636941050839982
x970796938567323648,2018-03-05T23:03:21Z,-1.707473972372355
x970790090451529728,2018-03-05T22:36:08Z,3.552410829713562
x970789805566152705,2018-03-05T22:35:00Z,-0.33214299235537936
x970777119075786753,2018-03-05T21:44:36Z,-0.07976683243849304
x970774211064225793,2018-03-05T21:33:02Z,-0.4125723546686057
x970773948232294401,2018-03-05T21:32:00Z,-0.578975115783662
x970769284392718336,2018-03-05T21:13:28Z,0.30357802799677064
x970767740486201344,2018-03-05T21:07:19Z,-0.20822733213910957
x970767119364259841,2018-03-05T21:04:51Z,-0.578975115783662
x970765599658971137,2018-03-05T20:58:49Z,-0.578975115783662
x970756360831938565,2018-03-05T20:22:06Z,-1.049179785640778
x970756299460874241,2018-03-05T20:21:52Z,1.2693325523347314
x970749190916669441,2018-03-05T19:53:37Z,-1.3611849627315087
x970746544734527489,2018-03-05T19:43:06Z,-1.3611849627315087
x970736492627677184,2018-03-05T19:03:09Z,0.9989280655227649
x970735824236171270,2018-03-05T19:00:30Z,0.5874660022194708
x970733877395378177,2018-03-05T18:52:46Z,3.552410829713562
x970733693550526464,2018-03-05T18:52:02Z,0.5874660022194708
x970733483944529920,2018-03-05T18:51:12Z,0.5874660022194708
x970730899552616448,2018-03-05T18:40:56Z,0.17145909943182994
x970728663238041600,2018-03-05T18:32:03Z,0.5874660022194708
x970725881839792128,2018-03-05T18:21:00Z,0.5874660022194708
x970725556772851718,2018-03-05T18:19:42Z,1.075698998971667
x970722722652262408,2018-03-05T18:08:26Z,-0.07976683243849304
x970718230254940161,2018-03-05T17:50:35Z,0.41578302204235157
x970716823745368066,2018-03-05T17:45:00Z,0.32437837313615264
x970715625667596288,2018-03-05T17:40:14Z,-0.31222905783601973
x970712036962390017,2018-03-05T17:25:59Z,0.1588620226411187
x970708190101999616,2018-03-05T17:10:42Z,-0.578975115783662
x970705520431718401,2018-03-05T17:00:05Z,0.32160635489185074
x970700767849078791,2018-03-05T16:41:12Z,-0.31677389732036637
x970700492971048961,2018-03-05T16:40:06Z,-0.31677389732036637
x970697181006057472,2018-03-05T16:26:57Z,1.1870175823972255
x970695709484830725,2018-03-05T16:21:06Z,-0.8203759891075757
x970695306827284483,2018-03-05T16:19:30Z,0.7321820075751226
x970693528849473536,2018-03-05T16:12:26Z,-0.578975115783662
x970690999331717121,2018-03-05T16:02:23Z,-0.0834252613028173
x970689948058902528,2018-03-05T15:58:12Z,1.0830158567003154
x970684366979559424,2018-03-05T15:36:02Z,-0.578975115783662
x970682859819274241,2018-03-05T15:30:02Z,-0.7869785671774824
x970682765279678464,2018-03-05T15:29:40Z,-0.7869785671774824
x970682098939031552,2018-03-05T15:27:01Z,-0.7869785671774824
x970681523195269120,2018-03-05T15:24:44Z,-1.5826719015360629
x970680546312491008,2018-03-05T15:20:51Z,-0.15930978413169714
x970679808958107648,2018-03-05T15:17:55Z,0.16163404088542055
x970677311791013890,2018-03-05T15:08:00Z,-0.7869785671774824
x970676561342025728,2018-03-05T15:05:01Z,0.1200333506066565
x970676284853575681,2018-03-05T15:03:55Z,-0.7869785671774824
x970676016158035968,2018-03-05T15:02:51Z,-0.7869785671774824
x970675432575197184,2018-03-05T15:00:32Z,-0.19474384472837594
x970670311606800384,2018-03-05T14:40:11Z,-0.04548299988837747
x970668470412173312,2018-03-05T14:32:52Z,-0.578975115783662
x970664939793846273,2018-03-05T14:18:50Z,-0.578975115783662
x970635743940005888,2018-03-05T12:22:49Z,0.9998144761427872
x970632781708619776,2018-03-05T12:11:03Z,-0.15930978413169714
x970596206081605634,2018-03-05T09:45:42Z,0.3207199442718285
x970590705927286784,2018-03-05T09:23:51Z,-0.24616959355354942
x970590354943758337,2018-03-05T09:22:27Z,-0.578975115783662
x970589833864404993,2018-03-05T09:20:23Z,0.3207199442718285
x970541891459612672,2018-03-05T06:09:53Z,0.7856443950668816
x970512955031867392,2018-03-05T04:14:54Z,-0.578975115783662
x970508677965852674,2018-03-05T03:57:54Z,-0.3293709741110776
x970506162088144896,2018-03-05T03:47:54Z,0.1028914343315986
x970503718188863488,2018-03-05T03:38:12Z,-0.7869785671774824
x970496103077605376,2018-03-05T03:07:56Z,-0.41623078353292997
x970494245667835906,2018-03-05T03:00:33Z,0.19957630229986045
x970490042144706562,2018-03-05T02:43:51Z,0.7856443950668816
x970487287699165186,2018-03-05T02:32:54Z,-0.07976683243849304
